0,0,37,0.0722778,1.07219
0,0,38,0.0582222,1.05819
0,0,39,0.0456852,1.04569
0,0,40,0.0468704,1.04687
0,0,41,0.0171667,1.01717
0,0,42,0.0100926,1.01009
0,0,43,0.0273704,1.02737
0,0,44,0.029,1.029
0,0,45,0.015,1.015
0,0,46,0.0121481,1.01215
0,0,47,0.0175556,1.01756
0,0,48,0.012463,1.01246
0,0,49,0.0186296,1.01863
0,0,50,0.0101667,1.01017
0,0,51,0,1
0,0,52,0,1
0,1,37,0.0765,1.07648
0,1,38,0.0662037,1.06619
0,1,39,0.0505926,1.05059
0,1,40,0.0502778,1.05028
0,1,41,0.0195185,1.01952
0,1,42,0.0113333,1.01133
0,1,43,0.0352037,1.03519
0,1,44,0.0241667,1.02417
0,1,45,0.0215741,1.02157
0,1,46,0.0149259,1.01493
0,1,47,0.0206667,1.02067
0,1,48,0.0114259,1.01143
0,1,49,0.0082037,1.0082
0,1,50,0.00994444,1.00994
0,1,51,0,1
0,1,52,0,1
0,2,37,0.0822963,1.08226
0,2,38,0.0618519,1.0618
0,2,39,0.0665556,1.06652
0,2,40,0.0420185,1.04198
0,2,41,0.0194074,1.01941
0,2,42,0.0151296,1.01513
0,2,43,0.0358704,1.03587
0,2,44,0.0224259,1.02243
0,2,45,0.0157407,1.01574
0,2,46,0.0120185,1.01202
0,2,47,0.0195185,1.01952
0,2,48,0.0142222,1.01422
0,2,49,0.00955556,1.00956
0,2,50,0.0105741,1.01057
0,2,51,0,1
0,2,52,0,1
0,3,37,0.0759815,1.07596
0,3,38,0.0592222,1.0592
0,3,39,0.0562778,1.05628
0,3,40,0.0480926,1.04809
0,3,41,0.0176111,1.01761
0,3,42,0.0122037,1.0122
0,3,43,0.0307593,1.03076
0,3,44,0.0237593,1.02376
0,3,45,0.0225,1.0225
0,3,46,0.0147037,1.0147
0,3,47,0.0187593,1.01876
0,3,48,0.0145926,1.01459
0,3,49,0.0110185,1.01102
0,3,50,0.00946296,1.00946
0,3,51,0,1
0,3,52,0,1
0,4,37,0.0633148,1.0633
0,4,38,0.0583519,1.05835
0,4,39,0.0456296,1.04561
0,4,40,0.0491481,1.04915
0,4,41,0.0145,1.0145
0,4,42,0.013,1.013
0,4,43,0.0261481,1.02613
0,4,44,0.0239815,1.02391
0,4,45,0.0180926,1.01807
0,4,46,0.0105,1.0105
0,4,47,0.0191852,1.01919
0,4,48,0.0138519,1.01385
0,4,49,0.00818519,1.00819
0,4,50,0.0125741,1.01257
0,4,51,0,1
0,4,52,0,1
0,5,37,0.0710185,1.07098
0,5,38,0.0607407,1.0607
0,5,39,0.0435556,1.04352
0,5,40,0.0385926,1.03856
0,5,41,0.0187963,1.01878
0,5,42,0.0129259,1.01293
0,5,43,0.0277037,1.02769
0,5,44,0.0193148,1.01931
0,5,45,0.0162963,1.0163
0,5,46,0.0142407,1.01424
0,5,47,0.0203889,1.02039
0,5,48,0.0128148,1.01281
0,5,49,0.0131852,1.01319
0,5,50,0.0116667,1.01167
0,5,51,0,1
0,5,52,0,1
0,6,37,0.0726111,1.07257
0,6,38,0.0595556,1.05952
0,6,39,0.0414444,1.04143
0,6,40,0.0413704,1.04137
0,6,41,0.0207593,1.02076
0,6,42,0.0162037,1.0162
0,6,43,0.0318333,1.03183
0,6,44,0.0218333,1.02183
0,6,45,0.0153704,1.01537
0,6,46,0.0107222,1.01072
0,6,47,0.0212407,1.02124
0,6,48,0.0143519,1.01435
0,6,49,0.0162593,1.01626
0,6,50,0.0126296,1.01263
0,6,51,0,1
0,6,52,0,1
0,7,37,0.0707037,1.07065
0,7,38,0.0567037,1.05665
0,7,39,0.0439815,1.04396
0,7,40,0.0432037,1.0432
0,7,41,0.0182222,1.01822
0,7,42,0.0107037,1.0107
0,7,43,0.0285,1.0285
0,7,44,0.0203148,1.02031
0,7,45,0.0192222,1.01922
0,7,46,0.0123148,1.01231
0,7,47,0.0237593,1.02376
0,7,48,0.0141111,1.01411
0,7,49,0.01,1.01
0,7,50,0.0111481,1.01115
0,7,51,0,1
0,7,52,0,1
0,8,37,0.0692037,1.06919
0,8,38,0.0578148,1.05778
0,8,39,0.0414815,1.04148
0,8,40,0.0427593,1.04276
0,8,41,0.0142037,1.0142
0,8,42,0.0174815,1.01748
0,8,43,0.028,1.028
0,8,44,0.0185185,1.01852
0,8,45,0.0132222,1.01322
0,8,46,0.0100741,1.01007
0,8,47,0.0162963,1.0163
0,8,48,0.0120556,1.01206
0,8,49,0.00964815,1.00965
0,8,50,0.0115926,1.01159
0,8,51,0,1
0,8,52,0,1
0,9,37,0.0674259,1.06743
0,9,38,0.0546481,1.05463
0,9,39,0.0494074,1.04939
0,9,40,0.0373889,1.03739
0,9,41,0.0230926,1.02309
0,9,42,0.0121667,1.01217
0,9,43,0.031537,1.03154
0,9,44,0.0175926,1.01759
0,9,45,0.0173519,1.01733
0,9,46,0.0126296,1.01263
0,9,47,0.0168148,1.01681
0,9,48,0.013037,1.01304
0,9,49,0.0105556,1.01056
0,9,50,0.0151852,1.01519
0,9,51,0,1
0,9,52,0,1
0,10,37,0.0721667,1.07213
0,10,38,0.0675741,1.06757
0,10,39,0.0504444,1.05044
0,10,40,0.0378889,1.03787
0,10,41,0.0198333,1.01983
0,10,42,0.0116111,1.01161
0,10,43,0.0258519,1.02574
0,10,44,0.0270926,1.02704
0,10,45,0.0197963,1.0198
0,10,46,0.0167037,1.0167
0,10,47,0.0186296,1.01863
0,10,48,0.0156667,1.01567
0,10,49,0.0133519,1.01335
0,10,50,0.0182593,1.01826
0,10,51,0,1
0,10,52,0,1
0,11,37,0.0732407,1.07313
0,11,38,0.0481481,1.04809
0,11,39,0.0489444,1.04889
0,11,40,0.0369074,1.03687
0,11,41,0.0246481,1.02465
0,11,42,0.0127037,1.0127
0,11,43,0.0352407,1.03524
0,11,44,0.0227593,1.02272
0,11,45,0.0162778,1.01628
0,11,46,0.0150741,1.01507
0,11,47,0.0211111,1.02111
0,11,48,0.0149444,1.01494
0,11,49,0.0110185,1.01102
0,11,50,0.0173333,1.01733
0,11,51,0,1
0,11,52,0,1
1,0,37,0.142944,1.14283
1,0,38,0.136333,1.13617
1,0,39,0.146167,1.14589
1,0,40,0.12213,1.12183
1,0,41,0.140037,1.13989
1,0,42,0.113204,1.11313
1,0,43,0.083963,1.08389
1,0,44,0.066,1.06594
1,0,45,0.0494815,1.04948
1,0,46,0.0348148,1.03481
1,0,47,0.0231481,1.02313
1,0,48,0.0147593,1.01476
1,0,49,0.00846296,1.00846
1,0,50,0.0102037,1.0102
1,0,51,0,1
1,0,52,0,1
1,1,37,0.154926,1.15476
1,1,38,0.146759,1.14663
1,1,39,0.13937,1.13917
1,1,40,0.133833,1.13356
1,1,41,0.147167,1.147
1,1,42,0.113519,1.11333
1,1,43,0.0862593,1.08613
1,1,44,0.0636111,1.0635
1,1,45,0.0535556,1.0535
1,1,46,0.0275926,1.02754
1,1,47,0.0245556,1.02454
1,1,48,0.014463,1.01446
1,1,49,0.00683333,1.00683
1,1,50,0.0121296,1.01213
1,1,51,0,1
1,1,52,0,1
1,2,37,0.140815,1.14067
1,2,38,0.14687,1.1468
1,2,39,0.143259,1.14317
1,2,40,0.132648,1.13241
1,2,41,0.147074,1.14665
1,2,42,0.106204,1.10587
1,2,43,0.0885556,1.08833
1,2,44,0.0652963,1.06519
1,2,45,0.0446296,1.04454
1,2,46,0.0313519,1.0313
1,2,47,0.0214815,1.02144
1,2,48,0.0191852,1.01919
1,2,49,0.0121111,1.01211
1,2,50,0.00988889,1.00989
1,2,51,0,1
1,2,52,0,1
1,3,37,0.134796,1.13472
1,3,38,0.147574,1.1475
1,3,39,0.149926,1.14983
1,3,40,0.136481,1.13637
1,3,41,0.137444,1.13731
1,3,42,0.109241,1.10907
1,3,43,0.0917593,1.09167
1,3,44,0.0640556,1.06406
1,3,45,0.0501481,1.05015
1,3,46,0.0294259,1.02943
1,3,47,0.0215185,1.02148
1,3,48,0.014037,1.01398
1,3,49,0.00996296,1.00994
1,3,50,0.00753704,1.00754
1,3,51,0,1
1,3,52,0,1
1,4,37,0.144222,1.14417
1,4,38,0.153019,1.15291
1,4,39,0.147074,1.14691
1,4,40,0.141074,1.14091
1,4,41,0.137611,1.13744
1,4,42,0.115981,1.1158
1,4,43,0.080463,1.08031
1,4,44,0.0693148,1.06911
1,4,45,0.0404444,1.04041
1,4,46,0.0298148,1.02978
1,4,47,0.0245,1.0245
1,4,48,0.0138704,1.01387
1,4,49,0.0118333,1.01183
1,4,50,0.00753704,1.00754
1,4,51,0,1
1,4,52,0,1
1,5,37,0.133944,1.13378
1,5,38,0.138944,1.13881
1,5,39,0.153241,1.15306
1,5,40,0.159556,1.15939
1,5,41,0.148907,1.14874
1,5,42,0.110981,1.11081
1,5,43,0.0960556,1.09598
1,5,44,0.0639815,1.06391
1,5,45,0.047963,1.04794
1,5,46,0.0292963,1.02928
1,5,47,0.0205926,1.02059
1,5,48,0.0152407,1.01522
1,5,49,0.00887037,1.00887
1,5,50,0.00772222,1.00772
1,5,51,0,1
1,5,52,0,1
1,6,37,0.12787,1.12778
1,6,38,0.140222,1.14011
1,6,39,0.156722,1.15652
1,6,40,0.152704,1.15243
1,6,41,0.141093,1.14089
1,6,42,0.109019,1.10885
1,6,43,0.0857593,1.08569
1,6,44,0.0629444,1.06278
1,6,45,0.0470185,1.04696
1,6,46,0.0346111,1.03456
1,6,47,0.018963,1.01891
1,6,48,0.0112037,1.0112
1,6,49,0.00948148,1.00946
1,6,50,0.00877778,1.00878
1,6,51,0,1
1,6,52,0,1
1,7,37,0.138833,1.1387
1,7,38,0.142778,1.14265
1,7,39,0.138667,1.13848
1,7,40,0.151204,1.15098
1,7,41,0.130204,1.12987
1,7,42,0.104556,1.10444
1,7,43,0.0874259,1.08735
1,7,44,0.0698333,1.06976
1,7,45,0.0486296,1.04859
1,7,46,0.0323889,1.03239
1,7,47,0.0217778,1.02178
1,7,48,0.017037,1.01704
1,7,49,0.00990741,1.00991
1,7,50,0.00959259,1.00957
1,7,51,0,1
1,7,52,0,1
1,8,37,0.130019,1.12991
1,8,38,0.137481,1.13735
1,8,39,0.143093,1.14287
1,8,40,0.139593,1.13939
1,8,41,0.130722,1.13044
1,8,42,0.113963,1.11369
1,8,43,0.0827963,1.08263
1,8,44,0.0653333,1.06517
1,8,45,0.0394444,1.03939
1,8,46,0.0279259,1.02793
1,8,47,0.0204815,1.02048
1,8,48,0.0131296,1.01313
1,8,49,0.00916667,1.00917
1,8,50,0.00966667,1.00967
1,8,51,0,1
1,8,52,0,1
1,9,37,0.131296,1.1312
1,9,38,0.141185,1.14111
1,9,39,0.132796,1.13226
1,9,40,0.158574,1.15843
1,9,41,0.1405,1.14041
1,9,42,0.114259,1.11419
1,9,43,0.0856667,1.08559
1,9,44,0.0606852,1.06067
1,9,45,0.0457222,1.04572
1,9,46,0.0275556,1.02756
1,9,47,0.0215556,1.02156
1,9,48,0.0152222,1.01522
1,9,49,0.0103148,1.01031
1,9,50,0.0123333,1.01233
1,9,51,0,1
1,9,52,0,1
1,10,37,0.128741,1.1285
1,10,38,0.143333,1.14315
1,10,39,0.137611,1.13739
1,10,40,0.13937,1.1392
1,10,41,0.148926,1.14863
1,10,42,0.119167,1.11887
1,10,43,0.0992407,1.09911
1,10,44,0.0662407,1.06613
1,10,45,0.0522778,1.0522
1,10,46,0.0361852,1.03619
1,10,47,0.0271667,1.02717
1,10,48,0.022963,1.02296
1,10,49,0.0122593,1.01226
1,10,50,0.00805556,1.00806
1,10,51,0,1
1,10,52,0,1
1,11,37,0.139556,1.13952
1,11,38,0.14063,1.14056
1,11,39,0.133444,1.13331
1,11,40,0.139,1.13885
1,11,41,0.13913,1.13881
1,11,42,0.119259,1.11896
1,11,43,0.09,1.08978
1,11,44,0.0640185,1.06391
1,11,45,0.0398519,1.0398
1,11,46,0.0296481,1.02956
1,11,47,0.0231111,1.02306
1,11,48,0.0135926,1.01357
1,11,49,0.0136852,1.01369
1,11,50,0.009,1.009
1,11,51,0,1
1,11,52,0,1
